time,speedMeasure
196.587, 4928
196.693, 4938
196.805, 4933
196.914, 4927
197.024, 4943
197.133, 4943
197.239, 4952
197.343, 4955
197.452, 4921
197.543, 4876
197.649, 4836
197.753, 4779
197.844, 4730
197.952, 4669
198.056, 4603
198.162, 4541
198.269, 4475
198.378, 4388
198.488, 4320
198.591, 4246
198.693, 4186
198.799, 4114
198.905, 4035
199.013, 3967
199.122, 3890
199.231, 3810
199.339, 3729
199.445, 3651
199.551, 3568
199.655, 3496
199.746, 3433
199.855, 3348
199.959, 3288
200.065, 3219
200.172, 3141
200.281, 3078
200.39, 3021
200.5, 2948
200.609, 2893
200.718, 2838
200.825, 2773
200.931, 2716
201.041, 2660
201.15, 2611
201.256, 2573
201.366, 2515
201.47, 2479
201.576, 2437
201.682, 2396
201.792, 2360
201.899, 2325
202.008, 2287
202.114, 2252
202.205, 2228
202.316, 2194
202.426, 2166
202.537, 2144
202.644, 2136
202.756, 2128
202.866, 2112
202.976, 2099
203.083, 2085
203.192, 2079
203.298, 2056
203.405, 2054
203.514, 2037
203.624, 2032
203.73, 2030
203.84, 2030
203.946, 2037
204.055, 2061
204.162, 2088
204.269, 2121
204.375, 2136
204.482, 2161
204.591, 2191
204.703, 2231
204.812, 2264
204.919, 2280
205.023, 2313
205.132, 2357
205.239, 2380
205.349, 2413
205.458, 2444
205.565, 2455
205.676, 2486
205.783, 2513
205.892, 2542
205.999, 2579
206.103, 2615
206.204, 2642
206.31, 2680
206.417, 2719
206.524, 2748
206.63, 2788
206.74, 2821
206.849, 2859
206.953, 2898
207.065, 2922
207.174, 2950
207.283, 2981
207.393, 3013
207.499, 3031
207.603, 3065
207.707, 3091
207.814, 3103
207.92, 3130
208.029, 3142
208.139, 3163
208.249, 3211
208.358, 3209
208.461, 3264
208.552, 3266
208.658, 3295
208.765, 3305
208.871, 3362
208.978, 3381
209.087, 3412
209.178, 3423
209.279, 3450
209.391, 3488
209.5, 3514
209.607, 3535
209.716, 3574
209.825, 3587
209.932, 3625
210.039, 3648
210.145, 3674
210.252, 3706
210.361, 3723
210.47, 3747
210.58, 3780
210.689, 3809
210.798, 3837
210.908, 3865
211.017, 3880
211.132, 3913
211.241, 3929
211.35, 3936
211.457, 3944
211.564, 3961
211.67, 3967
211.777, 3987
211.881, 4025
211.987, 4061
212.094, 4098
212.2, 4152
212.31, 4185
212.419, 4257
212.525, 4304
212.635, 4324
212.741, 4336
212.848, 4379
212.957, 4393
213.061, 4372
213.167, 4418
213.274, 4388
213.385, 4407
213.495, 4413
213.602, 4376
213.706, 4404
213.815, 4417
213.921, 4419
214.028, 4424
214.134, 4391
214.238, 4390
214.347, 4380
214.454, 4381
214.561, 4357
214.662, 4375
214.774, 4333
214.886, 4333
214.996, 4324
215.107, 4304
215.214, 4322
215.323, 4302
215.43, 4312
215.536, 4302
215.646, 4303
215.753, 4307
215.856, 4304
215.963, 4298
216.069, 4301
216.179, 4286
216.285, 4217
216.392, 4153
216.498, 4069
216.602, 3966
216.709, 3873
216.821, 3845
216.927, 3792
217.037, 3730
217.143, 3671
217.25, 3628
217.356, 3583
217.46, 3557
217.564, 3517
217.668, 3484
217.775, 3440
217.886, 3419
217.988, 3391
218.094, 3354
218.206, 3302
218.315, 3239
218.425, 3160
218.531, 3107
218.641, 3063
218.748, 3010
218.853, 2961
218.96, 2927
219.067, 2868
219.176, 2827
219.267, 2791
219.378, 2736
219.485, 2709
219.596, 2675
219.702, 2642
219.806, 2599
219.916, 2577
220.027, 2544
220.136, 2507
220.246, 2478
220.355, 2433
220.461, 2417
220.569, 2390
220.675, 2359
220.784, 2332
220.888, 2292
220.995, 2279
221.101, 2260
221.208, 2224
221.317, 2203
221.421, 2186
221.533, 2175
221.642, 2152
221.749, 2160
221.858, 2140
221.965, 2131
222.076, 2146
222.188, 2159
222.3, 2156
222.41, 2162
222.516, 2158
222.623, 2170
222.732, 2183
222.841, 2204
222.948, 2214
223.06, 2238
223.169, 2245
223.276, 2262
223.383, 2270
223.492, 2289
223.601, 2308
223.711, 2341
223.822, 2356
223.934, 2347
224.044, 2358
224.15, 2357
224.257, 2355
224.367, 2362
224.473, 2380
224.576, 2403
224.683, 2423
224.791, 2458
224.897, 2485
225.003, 2519
225.11, 2519
225.216, 2473
225.321, 2434
225.43, 2384
225.536, 2321
225.643, 2268
225.752, 2202
225.864, 2166
225.971, 2125
226.077, 2079
226.187, 2043
226.296, 2005
226.403, 1988
226.515, 1970
226.624, 1946
226.715, 1930
226.821, 1921
226.928, 1899
227.035, 1897
227.141, 1895
227.25, 1901
227.341, 1864
227.45, 1877
227.557, 1882
227.668, 1896
227.778, 1899
227.887, 1928
227.991, 1962
228.097, 1984
228.21, 1992
228.319, 2012
228.425, 2044
228.532, 2057
228.639, 2105
228.748, 2129
228.852, 2149
228.958, 2166
229.065, 2190
229.172, 2216
229.279, 2232
229.39, 2233
229.496, 2300
229.606, 2324
229.71, 2338
229.819, 2391
229.926, 2409
230.033, 2429
230.142, 2459
230.248, 2487
230.357, 2510
230.467, 2533
230.573, 2557
230.68, 2579
230.786, 2608
230.896, 2636
231.002, 2667
231.112, 2688
231.221, 2720
231.333, 2742
231.445, 2764
231.552, 2794
231.661, 2816
231.767, 2842
231.874, 2867
231.98, 2900
232.087, 2930
232.196, 2969
232.303, 3005
232.412, 3036
232.519, 3073
232.628, 3105
232.732, 3134
232.844, 3167
232.951, 3206
233.057, 3238
233.169, 3259
233.278, 3279
233.388, 3304
233.495, 3328
233.602, 3361
233.714, 3402
233.823, 3425
233.932, 3478
234.039, 3488
234.151, 3529
234.26, 3548
234.364, 3572
234.47, 3619
234.577, 3625
234.684, 3657
234.793, 3679
234.903, 3711
235.012, 3755
235.119, 3777
235.228, 3790
235.337, 3835
235.444, 3865
235.556, 3892
235.668, 3900
235.774, 3911
235.884, 3933
235.987, 3924
236.094, 3931
236.203, 3935
236.31, 3943
236.421, 3935
236.53, 3958
236.64, 3958
236.751, 3940
236.858, 3958
236.965, 3944
237.076, 3939
237.186, 3935
237.295, 3932
237.402, 3908
237.511, 3917
237.617, 3900
237.721, 3888
237.831, 3868
237.937, 3848
238.044, 3843
238.148, 3854
238.254, 3833
238.366, 3837
238.475, 3829
238.585, 3840
238.691, 3858
238.801, 3836
238.911, 3834
239.017, 3842
239.127, 3840
239.233, 3865
239.339, 3843
239.449, 3845
239.558, 3842
239.662, 3844
239.768, 3856
239.881, 3855
239.989, 3856
240.099, 3850
240.208, 3858
240.315, 3864
240.421, 3869
240.531, 3870
240.64, 3862
240.746, 3866
240.853, 3869
240.962, 3867
241.069, 3866
241.16, 3862
241.269, 3864
241.378, 3866
241.485, 3867
241.595, 3869
241.703, 3877
241.81, 3876
241.917, 3879
242.023, 3887
242.13, 3888
242.236, 3889
242.346, 3897
242.455, 3898
242.562, 3908
242.673, 3914
242.785, 3916
242.898, 3914
243.007, 3919
243.113, 3921
243.228, 3925
243.334, 3927
243.444, 3935
243.553, 3936
243.662, 3950
243.769, 3951
243.881, 3964
243.985, 3972
244.097, 3987
244.203, 4003
244.312, 4006
244.422, 4019
244.528, 4029
244.64, 4038
244.747, 4074
244.856, 4073
244.965, 4059
245.075, 4063
245.181, 4085
245.288, 4081
245.397, 4087
245.504, 4086
245.61, 4087
245.701, 4085
245.811, 4082
245.917, 4089
246.023, 4091
246.133, 4090
246.242, 4101
246.354, 4108
246.466, 4119
246.575, 4133
246.679, 4164
246.786, 4143
246.895, 4145
247.004, 4146
247.111, 4145
247.217, 4171
247.324, 4149
247.43, 4152
247.542, 4132
247.654, 4125
247.766, 4107
247.875, 4091
247.982, 4101
248.091, 4113
248.198, 4079
248.304, 4073
248.414, 4076
248.518, 4083
248.624, 4118
248.731, 4127
248.838, 4159
248.945, 4198
249.053, 4233
249.16, 4277
249.264, 4312
249.376, 4352
249.483, 4378
249.589, 4369
249.698, 4374
249.802, 4287
249.909, 4236
250.018, 4183
250.124, 4124
250.226, 4055
250.332, 3985
250.441, 3913
250.551, 3844
250.66, 3780
250.767, 3703
250.873, 3635
250.982, 3563
251.089, 3511
251.199, 3440
251.308, 3359
251.415, 3299
251.524, 3222
251.63, 3151
251.739, 3082
251.846, 3009
251.952, 2895
252.056, 2875
252.166, 2855
252.275, 2806
252.381, 2787
252.488, 2750
252.597, 2726
252.704, 2699
252.813, 2675
252.92, 2653
253.029, 2634
253.136, 2608
253.242, 2602
253.349, 2582
253.456, 2562
253.562, 2539
253.668, 2531
253.778, 2518
253.885, 2504
253.996, 2487
254.1, 2473
254.204, 2473
254.313, 2458
254.42, 2437
254.529, 2438
254.635, 2411
254.742, 2396
254.848, 2388
254.955, 2378
255.067, 2368
255.176, 2379
255.285, 2381
255.392, 2388
255.499, 2413
255.608, 2430
255.717, 2449
255.822, 2481
255.931, 2486
256.038, 2517
256.149, 2535
256.256, 2560
256.368, 2578
256.475, 2599
256.587, 2620
256.693, 2639
256.8, 2670
256.907, 2700
257.019, 2718
257.128, 2753
257.237, 2773
257.349, 2808
257.456, 2841
257.563, 2870
257.669, 2885
257.775, 2911
257.879, 2948
257.97, 2959
258.076, 3003
258.183, 3012
258.295, 3062
258.407, 3073
258.516, 3074
258.623, 3122
258.729, 3145
258.833, 3159
258.939, 3174
259.049, 3218
259.155, 3236
259.263, 3262
259.374, 3295
259.484, 3321
259.593, 3325
259.702, 3358
259.814, 3396
259.923, 3409
260.035, 3427
260.147, 3453
260.259, 3473
260.368, 3501
260.478, 3519
260.587, 3543
260.697, 3567
260.803, 3590
260.913, 3617
261.016, 3638
261.128, 3660
261.234, 3695
261.338, 3717
261.442, 3752
261.546, 3777
261.653, 3793
261.759, 3827
261.866, 3851
261.973, 3878
262.084, 3887
262.191, 3921
262.295, 3937
262.407, 3972
262.513, 3979
262.623, 4009
262.735, 4033
262.842, 4049
262.948, 4072
263.055, 4086
263.162, 4117
263.269, 4124
263.38, 4151
263.487, 4165
263.591, 4191
263.703, 4217
263.812, 4243
263.918, 4268
264.009, 4280
264.12, 4292
264.23, 4303
264.336, 4329
264.443, 4324
264.549, 4335
264.659, 4343
264.765, 4377
264.872, 4365
264.981, 4369
265.09, 4380
265.2, 4392
265.306, 4407
265.418, 4421
265.527, 4424
265.637, 4439
265.746, 4462
265.856, 4469
265.965, 4480
266.077, 4501
266.184, 4518
266.293, 4520
266.399, 4549
266.509, 4552
266.615, 4556
266.722, 4582
266.831, 4599
266.937, 4620
267.044, 4662
267.153, 4664
267.26, 4693
267.367, 4732
267.471, 4722
267.58, 4733
267.686, 4723
267.793, 4710
267.902, 4697
268.009, 4668
268.118, 4684
268.225, 4622
268.326, 4686
268.438, 4587
268.547, 4597
268.654, 4570
268.763, 4590
268.87, 4581
268.979, 4563
269.085, 4590
269.192, 4565
269.301, 4573
269.405, 4554
269.509, 4531
269.621, 4530
269.728, 4520
269.835, 4488
269.947, 4444
270.056, 4398
270.163, 4346
270.272, 4301
270.378, 4245
270.488, 4174
270.597, 4091
270.703, 4011
270.81, 3941
270.917, 3875
271.023, 3803
271.13, 3728
271.234, 3654
271.338, 3585
271.447, 3518
271.554, 3455
271.66, 3394
271.766, 3338
271.875, 3278
271.982, 3212
272.092, 3142
272.201, 3078
272.311, 3008
272.417, 2949
272.524, 2881
272.631, 2828
272.737, 2787
272.847, 2719
272.956, 2678
273.065, 2637
273.175, 2585
273.286, 2543
273.396, 2502
273.508, 2476
273.615, 2437
273.721, 2402
273.828, 2388
273.94, 2334
274.049, 2315
274.158, 2292
274.268, 2260
274.374, 2218
274.484, 2201
274.591, 2184
274.695, 2171
274.805, 2146
274.914, 2135
275.02, 2126
275.127, 2115
275.236, 2114
275.342, 2117
275.444, 2130
275.55, 2141
275.662, 2136
275.771, 2147
275.881, 2159
275.987, 2172
276.097, 2192
276.206, 2198
276.312, 2207
276.419, 2216
276.526, 2236
276.632, 2245
276.744, 2256
276.853, 2277
276.963, 2293
277.069, 2307
277.176, 2308
277.283, 2321
277.387, 2337
277.493, 2349
277.6, 2365
277.704, 2363
277.81, 2367
277.916, 2385
278.023, 2403
278.132, 2430
278.241, 2446
278.348, 2458
278.455, 2460
278.564, 2473
278.673, 2481
278.78, 2493
278.892, 2510
279.001, 2527
279.11, 2545
279.22, 2563
279.329, 2579
279.438, 2603
279.548, 2617
279.654, 2634
279.763, 2654
279.87, 2676
279.974, 2687
280.083, 2714
280.19, 2737
280.302, 2756
280.412, 2770
280.521, 2792
280.625, 2812
280.734, 2833
280.838, 2845
280.945, 2863
281.051, 2875
281.161, 2896
281.27, 2917
281.377, 2927
281.484, 2946
281.588, 2955
281.696, 2983
281.801, 3001
281.907, 3014
282.019, 3038
282.128, 3056
282.234, 3074
282.325, 3090
282.434, 3100
282.538, 3120
282.644, 3142
282.754, 3158
282.863, 3184
282.969, 3206
283.076, 3235
283.182, 3249
283.289, 3271
283.401, 3286
283.508, 3309
283.617, 3323
283.726, 3336
283.833, 3355
283.942, 3371
284.052, 3391
284.163, 3408
284.268, 3429
284.379, 3444
284.489, 3463
284.595, 3464
284.7, 3420
284.809, 3381
284.918, 3336
285.027, 3299
285.134, 3259
285.238, 3214
285.339, 3177
285.446, 3144
285.552, 3112
285.659, 3077
285.765, 3039
285.877, 3006
285.986, 2985
286.096, 2961
286.205, 2930
286.314, 2912
286.421, 2897
286.533, 2868
286.642, 2859
286.744, 2836
286.85, 2829
286.959, 2801
287.066, 2779
287.176, 2765
287.285, 2743
287.394, 2709
287.501, 2698
287.608, 2676
287.709, 2660
287.8, 2639
287.909, 2613
288.016, 2608
288.125, 2571
288.234, 2559
288.341, 2549
288.453, 2534
288.562, 2538
288.671, 2527
288.778, 2537
288.884, 2528
288.992, 2516
289.098, 2529
289.205, 2534
289.318, 2574
289.423, 2587
289.53, 2615
289.637, 2627
289.743, 2648
289.85, 2669
289.956, 2707
290.066, 2719
290.172, 2742
290.263, 2755
290.373, 2780
290.483, 2790
290.586, 2812
290.692, 2850
290.802, 2868
290.908, 2885
291.018, 2898
291.125, 2920
291.231, 2964
291.34, 2967
291.449, 2985
291.556, 3015
291.662, 3026
291.769, 3030
291.876, 3038
291.982, 3041
292.089, 3064
292.198, 3084
292.305, 3114
292.416, 3148
292.521, 3146
292.631, 3150
292.741, 3193
292.848, 3207
292.939, 3231
293.045, 3259
293.152, 3281
293.258, 3313
293.368, 3341
293.474, 3369
293.581, 3397
293.687, 3418
293.794, 3447
293.898, 3477
294.01, 3498
294.119, 3529
294.225, 3542
294.337, 3564
294.444, 3588
294.55, 3625
294.657, 3640
294.748, 3681
294.855, 3714
294.961, 3760
295.068, 3817
295.175, 3874
295.281, 3904
295.388, 3969
295.494, 4011
295.601, 4055
295.71, 4090
295.82, 4116
295.929, 4143
296.036, 4167
296.14, 4179
296.249, 4194
296.355, 4209
296.466, 4238
296.575, 4219
296.684, 4257
296.794, 4269
296.903, 4283
297.012, 4300
297.119, 4345
297.231, 4352
297.341, 4380
297.45, 4392
297.56, 4409
297.669, 4405
297.779, 4428
297.885, 4441
297.995, 4452
298.104, 4446
298.216, 4465
298.323, 4496
298.432, 4486
298.538, 4525
298.645, 4490
298.751, 4504
298.858, 4544
298.967, 4504
299.074, 4526
299.186, 4497
299.293, 4485
299.4, 4460
299.506, 4433
299.613, 4440
299.719, 4424
299.826, 4420
299.932, 4415
300.042, 4441
300.151, 4470
300.261, 4474
300.37, 4478
300.479, 4495
300.586, 4526
300.692, 4536
300.799, 4536
300.9, 4539
301.007, 4548
301.113, 4553
301.22, 4552
301.326, 4565
301.433, 4573
301.539, 4582
301.649, 4594
301.755, 4600
301.846, 4605
301.957, 4614
302.064, 4634
302.173, 4636
302.283, 4642
302.392, 4649
302.501, 4661
302.61, 4668
302.717, 4686
302.826, 4688
302.933, 4686
303.037, 4686
303.141, 4692
303.25, 4692
303.359, 4733
303.469, 4714
303.578, 4713
303.682, 4719
303.79, 4718
303.901, 4730
304.01, 4731
304.114, 4736
304.225, 4756
304.333, 4740
304.44, 4750
304.547, 4762
304.656, 4769
304.763, 4764
304.875, 4772
304.981, 4775
305.088, 4804
305.197, 4791
305.306, 4791
305.413, 4804
305.519, 4811
305.623, 4814
305.73, 4818
305.842, 4818
305.948, 4820
306.053, 4816
306.159, 4816
306.269, 4815
306.379, 4819
306.483, 4818
306.589, 4814
306.698, 4813
306.802, 4813
306.907, 4822
307.018, 4814
307.128, 4815
307.232, 4811
307.343, 4830
307.453, 4811
307.563, 4809
307.669, 4819
307.775, 4813
307.885, 4815
307.991, 4807
308.098, 4806
308.201, 4808
308.313, 4804
308.422, 4800
308.532, 4794
308.641, 4794
308.751, 4789
308.86, 4794
308.969, 4792
309.075, 4783
309.182, 4789
309.289, 4783
309.396, 4775
309.502, 4776
309.606, 4771
309.712, 4776
309.819, 4780
309.926, 4772
310.029, 4766
310.136, 4772
310.243, 4776
310.349, 4769
310.459, 4771
310.565, 4772
310.675, 4774
310.784, 4775
310.89, 4771
310.997, 4770
311.103, 4770
311.21, 4778
311.319, 4779
311.428, 4771
311.535, 4771
311.647, 4781
311.753, 4782
311.844, 4776
311.95, 4778
312.055, 4810
312.161, 4781
312.271, 4777
312.377, 4782
312.468, 4779
312.574, 4781
312.687, 4787
312.796, 4786
312.899, 4786
313.009, 4786
313.118, 4789
313.224, 4786
313.329, 4792
313.435, 4790
313.541, 4795
313.651, 4810
313.76, 4803
313.867, 4798
313.976, 4810
314.082, 4814
314.186, 4833
314.298, 4831
314.407, 4849
314.517, 4846
314.623, 4812
314.73, 4782
314.839, 4688
314.949, 4606
315.055, 4515
315.168, 4440
315.274, 4338
315.386, 4242
315.495, 4165
315.599, 4077
315.708, 3977
315.815, 3895
315.924, 3816
316.029, 3734
316.135, 3666
316.245, 3611
316.354, 3558
316.464, 3505
316.573, 3460
316.68, 3409
316.783, 3355
316.89, 3320
316.997, 3269
317.109, 3204
317.218, 3155
317.327, 3110
317.418, 3064
317.529, 3005
317.639, 2951
317.748, 2898
317.852, 2848
317.961, 2797
318.07, 2742
318.177, 2696
318.289, 2649
318.395, 2595
318.502, 2546
318.606, 2510
318.713, 2471
318.819, 2437
318.926, 2393
319.035, 2355
319.145, 2312
319.256, 2272
319.363, 2245
319.469, 2212
319.574, 2186
319.68, 2166
319.789, 2160
319.896, 2144
320.005, 2141
320.114, 2107
320.221, 2096
320.325, 2103
320.434, 2102
320.538, 2090
320.647, 2104
320.759, 2107
320.868, 2121
320.975, 2142
321.084, 2154
321.194, 2191
321.3, 2214
321.41, 2236
321.516, 2259
321.626, 2296
321.735, 2314
321.841, 2347
321.948, 2378
322.057, 2402
322.164, 2424
322.274, 2446
322.383, 2469
322.492, 2521
322.601, 2564
322.71, 2594
322.817, 2620
322.921, 2663
323.03, 2676
323.137, 2724
323.246, 2722
323.353, 2745
323.456, 2771
323.563, 2811
323.67, 2865
323.776, 2904
323.888, 2935
323.998, 2957
324.104, 2968
324.214, 2975
324.32, 2990
324.429, 3007
324.538, 3022
324.65, 3043
324.757, 3073
324.858, 3098
324.97, 3109
325.079, 3147
325.186, 3165
325.295, 3188
325.386, 3220
325.492, 3249
325.601, 3286
325.711, 3306
325.82, 3336
325.929, 3357
326.039, 3392
326.145, 3413
326.257, 3455
326.363, 3472
326.473, 3490
326.58, 3514
326.683, 3549
326.787, 3577
326.897, 3605
327.006, 3640
327.118, 3670
327.23, 3698
327.337, 3732
327.448, 3744
327.558, 3784
327.669, 3803
327.776, 3822
327.888, 3822
327.998, 3824
328.112, 3835
328.221, 3846
328.328, 3859
328.437, 3877
328.547, 3913
328.654, 3943
328.765, 3972
328.875, 4019
328.984, 4074
329.09, 4113
329.181, 4135
329.29, 4179
329.399, 4201
329.508, 4215
329.615, 4220
329.725, 4218
329.831, 4222
329.943, 4238
330.05, 4229
330.159, 4279
330.268, 4282
330.377, 4301
330.481, 4288
330.592, 4307
330.701, 4303
330.807, 4316
330.916, 4330
331.021, 4341
331.128, 4333
331.234, 4348
331.344, 4357
331.45, 4351
331.557, 4338
331.666, 4342
331.776, 4336
331.882, 4367
331.973, 4307
332.079, 4320
332.188, 4322
332.295, 4299
332.401, 4323
332.511, 4317
332.622, 4298
332.732, 4304
332.838, 4299
332.948, 4299
333.057, 4283
333.164, 4261
333.27, 4245
333.377, 4199
333.486, 4127
333.593, 4070
333.699, 4015
333.808, 3939
333.912, 3882
334.024, 3833
334.136, 3782
334.246, 3747
334.357, 3700
334.467, 3657
334.576, 3610
334.688, 3569
334.792, 3537
334.896, 3482
335.002, 3421
335.109, 3357
335.2, 3318
335.308, 3259
335.418, 3181
335.525, 3114
335.637, 3056
335.747, 2982
335.856, 2936
335.96, 2877
336.069, 2822
336.175, 2790
336.282, 2740
336.392, 2704
336.501, 2650
336.607, 2621
336.714, 2580
336.823, 2542
336.93, 2505
337.039, 2470
337.146, 2434
337.252, 2395
337.359, 2368
337.466, 2324
337.572, 2292
337.679, 2284
337.791, 2259
337.895, 2249
338.002, 2239
338.112, 2228
338.224, 2220
338.331, 2207
338.442, 2200
338.554, 2200
338.661, 2194
338.77, 2184
338.88, 2188
338.989, 2172
339.098, 2177
339.21, 2187
339.322, 2189
339.431, 2199
339.538, 2212
339.647, 2225
339.756, 2238
339.863, 2251
339.967, 2258
340.076, 2282
340.183, 2288
340.289, 2301
340.398, 2324
340.508, 2343
340.612, 2350
340.724, 2377
340.836, 2386
340.942, 2405
341.049, 2406
341.158, 2399
341.267, 2406
341.374, 2404
341.481, 2404
341.587, 2415
341.693, 2440
341.784, 2456
341.89, 2469
342, 2496
342.109, 2504
342.219, 2473
342.328, 2439
342.432, 2369
342.538, 2310
342.645, 2254
342.751, 2207
342.858, 2165
342.967, 2121
343.077, 2091
343.186, 2052
343.296, 2035
343.402, 2021
343.512, 1988
343.618, 1968
343.727, 1957
343.837, 1951
343.941, 1944
344.047, 1935
344.154, 1933
344.26, 1906
344.367, 1922
344.476, 1928
344.585, 1946
344.692, 1960
344.801, 1998
344.908, 2018
345.017, 2026
345.123, 2050
345.23, 2071
345.339, 2101
345.449, 2129
345.558, 2145
345.668, 2153
345.774, 2167
345.883, 2206
345.995, 2218
346.102, 2253
346.208, 2256
346.317, 2277
346.424, 2309
346.533, 2329
346.64, 2359
346.749, 2355
346.856, 2379
346.963, 2403
347.069, 2419
347.173, 2442
347.282, 2465
347.389, 2489
347.499, 2516
347.605, 2541
347.714, 2576
347.821, 2600
347.928, 2629
348.034, 2650
348.144, 2679
348.253, 2700
348.36, 2714
348.463, 2742
348.57, 2762
348.676, 2787
348.783, 2806
348.89, 2831
348.996, 2854
349.108, 2877
349.217, 2906
349.308, 2926
349.414, 2957
349.524, 2988
349.633, 3025
349.737, 3056
349.843, 3090
349.953, 3111
350.063, 3147
350.167, 3180
350.276, 3217
350.383, 3241
350.489, 3275
350.599, 3286
350.705, 3323
350.812, 3337
350.918, 3361
351.025, 3386
351.129, 3407
351.239, 3420
351.348, 3442
351.458, 3471
351.567, 3491
351.676, 3525
351.785, 3546
351.895, 3568
352.004, 3610
352.113, 3633
352.219, 3670
352.31, 3688
352.416, 3729
352.523, 3741
352.63, 3764
352.742, 3750
352.848, 3767
352.953, 3771
353.062, 3774
353.168, 3769
353.278, 3771
353.384, 3763
353.491, 3768
353.6, 3784
353.707, 3773
353.819, 3771
353.926, 3758
354.017, 3766
354.123, 3753
354.23, 3771
354.337, 3766
354.443, 3748
354.55, 3740
354.659, 3747
354.768, 3736
354.872, 3753
354.979, 3737
355.088, 3734
355.194, 3743
355.298, 3753
355.41, 3745
355.516, 3754
355.607, 3737
355.716, 3726
355.825, 3767
355.932, 3720
356.041, 3716
356.148, 3719
356.251, 3716
356.362, 3707
356.471, 3711
356.58, 3721
356.69, 3707
356.799, 3715
356.905, 3711
357.017, 3708
357.124, 3710
357.231, 3707
357.342, 3710
357.452, 3710
357.558, 3709
357.668, 3716
357.774, 3720
357.881, 3723
357.987, 3731
358.097, 3734
358.189, 3735
358.299, 3742
358.411, 3747
358.52, 3754
358.629, 3754
358.736, 3759
358.842, 3761
358.951, 3771
359.061, 3776
359.173, 3782
359.282, 3784
359.389, 3790
359.495, 3798
359.605, 3796
359.713, 3802
359.82, 3801
359.926, 3820
360.033, 3808
360.14, 3823
360.25, 3840
360.356, 3829
360.462, 3832
360.571, 3842
360.675, 3848
360.766, 3851
360.875, 3858
360.981, 3882
361.085, 3874
361.176, 3873
361.282, 3879
361.389, 3892
361.498, 3893
361.607, 3904
361.713, 3906
361.82, 3921
361.927, 3908
362.034, 3907
362.14, 3905
362.249, 3911
362.356, 3915
362.462, 3918
362.569, 3919
362.678, 3937
362.787, 3940
362.897, 3949
363.006, 3969
363.116, 3982
363.226, 3995
363.33, 4003
363.439, 4011
363.545, 4035
363.649, 4044
363.756, 4033
363.867, 4038
363.977, 4038
364.087, 4037
364.198, 4041
364.305, 4043
364.417, 4044
364.523, 4057
364.632, 4061
364.739, 4049
364.848, 4056
364.955, 4032
365.064, 4019
365.171, 4002
365.28, 3979
365.389, 3982
365.493, 3983
365.6, 3955
365.706, 3974
365.813, 3971
365.925, 3983
366.034, 4016
366.143, 4058
366.253, 4080
366.359, 4117
366.471, 4147
366.58, 4167
366.687, 4183
366.796, 4198
366.903, 4197
367.01, 4192
367.114, 4188
367.223, 4192
367.335, 4183
367.444, 4170
367.55, 4129
367.657, 4082
367.766, 3981
367.876, 3911
367.985, 3836
368.094, 3777
368.206, 3697
368.313, 3625
368.422, 3563
368.528, 3514
368.632, 3418
368.742, 3352
368.844, 3294
368.95, 3222
369.054, 3154
369.16, 3101
369.267, 3019
369.376, 2953
369.486, 2897
369.595, 2845
369.699, 2799
369.806, 2756
369.915, 2732
370.021, 2698
370.125, 2670
370.232, 2633
370.341, 2605
370.451, 2587
370.557, 2590
370.664, 2568
370.767, 2555
370.874, 2541
370.978, 2511
371.09, 2503
371.199, 2476
371.306, 2461
371.415, 2445
371.506, 2425
371.615, 2406
371.721, 2390
371.833, 2365
371.94, 2356
372.047, 2332
372.156, 2326
372.265, 2328
372.374, 2325
372.484, 2334
372.59, 2321
372.694, 2329
372.798, 2349
372.905, 2351
373.014, 2367
373.12, 2387
373.229, 2396
373.336, 2413
373.446, 2429
373.555, 2443
373.661, 2466
373.768, 2476
373.877, 2510
373.986, 2535
374.098, 2558
374.208, 2577
374.314, 2596
374.421, 2623
374.53, 2647
374.64, 2677
374.743, 2701
374.853, 2729
374.959, 2745
375.069, 2773
375.175, 2798
375.285, 2814
375.391, 2843
375.5, 2867
375.607, 2898
375.711, 2940
375.817, 2971
375.924, 2982
376.031, 3006
376.14, 3029
376.249, 3055
376.36, 3078
376.47, 3112
376.578, 3135
376.689, 3157
376.796, 3174
376.905, 3210
377.014, 3226
377.105, 3244
377.214, 3262
377.324, 3286
377.433, 3304
377.542, 3317
377.651, 3331
377.758, 3360
377.861, 3377
377.968, 3399
378.079, 3421
378.188, 3437
378.297, 3468
378.404, 3488
378.51, 3507
378.62, 3545
378.729, 3567
378.839, 3596
378.95, 3625
379.041, 3655
379.147, 3686
379.256, 3721
379.36, 3736
379.469, 3758
379.562, 3772
379.671, 3792
379.781, 3808
379.882, 3837
379.989, 3861
380.095, 3864
380.202, 3900
380.311, 3908
380.402, 3919
380.511, 3948
380.62, 3975
380.727, 3973
380.834, 3994
380.94, 4006
381.052, 4018
381.161, 4034
381.27, 4047
381.374, 4061
381.481, 4077
381.585, 4097
381.694, 4106
381.803, 4124
381.91, 4136
382.017, 4150
382.121, 4173
382.231, 4170
382.337, 4177
382.446, 4201
382.552, 4204
382.662, 4207
382.768, 4222
382.878, 4232
382.987, 4244
383.091, 4257
383.197, 4267
383.304, 4278
383.411, 4284
383.52, 4306
383.629, 4320
383.741, 4333
383.847, 4356
383.938, 4367
384.047, 4382
384.154, 4407
384.263, 4420
384.372, 4428
384.481, 4436
