time,pitchRate
146.823, 2.80859375
146.843, 2.255859375
146.863, 2.091796875
146.883, 1.594726562
146.903, 0.48828125
146.923, -0.02781677246
146.943, 0.07800292969
146.963, -0.3312988281
146.983, -0.7685546875
147.003, -0.1790771484
147.023, 0.6186523438
147.043, 0.6665039062
147.063, 0.4150390625
147.083, 0.724609375
147.103, 1.291992188
147.123, 2.421875
147.143, 3.80859375
147.163, 3.451171875
147.183, 1.520507812
147.203, 0.7133789062
147.223, 1.869140625
147.243, 2.94140625
147.263, 2.861328125
147.283, 2.474609375
147.303, 2.439453125
147.323, 3.548828125
147.343, 5.21484375
147.363, 6.015625
147.383, 6.046875
147.403, 5.09375
147.423, 2.671875
147.443, -0.1069946289
147.464, -1.29296875
147.484, -0.8999023438
147.504, -0.3999023438
147.524, -0.04583740234
147.544, 0.73046875
147.564, 2.029296875
147.584, 3.427734375
147.604, 4.80078125
147.624, 6.734375
147.644, 8.640625
147.663, 9.21875
147.683, 8.34375
147.703, 7.13671875
147.723, 5.6640625
147.743, 3.775390625
147.763, 1.9453125
147.783, 0.3032226562
147.803, -1.25390625
147.823, -2.42578125
147.843, -2.587890625
147.863, -0.8984375
147.883, 1.379882812
147.903, 2.2734375
147.923, 2.123046875
147.943, 2.521484375
147.963, 3.349609375
147.983, 4.23046875
148.003, 4.78515625
148.023, 4.73046875
148.043, 4.046875
148.063, 3.375
148.083, 3.0703125
148.103, 2.916015625
148.123, 2.6015625
148.143, 2.224609375
148.163, 1.856445312
148.183, 1.923828125
148.203, 2.17578125
148.223, 2.310546875
148.243, 1.737304688
148.264, 1.013671875
148.284, 0.4592285156
148.304, -0.208984375
148.324, -0.5297851562
148.344, -0.2153320312
148.364, 0.2524414062
148.384, 0.3823242188
148.404, -0.06646728516
148.424, -0.7875976562
148.444, -0.46875
148.463, -0.3342285156
148.483, -1.145507812
148.503, -1.296875
148.523, -1.166015625
148.543, -1.978515625
148.563, -2.59375
148.583, -1.625
148.603, -0.04446411133
148.623, 0.587890625
148.643, 0.5786132812
148.664, 0.9868164062
148.684, 1.543945312
148.704, 1.755859375
148.724, 1.340820312
148.744, 0.4155273438
148.764, -0.7890625
148.784, -2.267578125
148.804, -3.08203125
148.824, -2.6484375
148.844, -1.849609375
148.864, -1.236328125
148.884, -0.7641601562
148.904, -0.09545898438
148.924, 0.564453125
148.944, 1.282226562
148.964, 2.232421875
148.984, 2.083984375
149.004, 1.587890625
149.024, 1.5546875
149.044, 0.8549804688
149.064, -1.193359375
149.084, -2.591796875
149.104, -0.900390625
149.124, 1.04296875
149.144, 0.02467346191
149.164, -1.13671875
149.184, -0.3640136719
149.204, -1.00390625
149.224, -3.341796875
149.244, -4.5625
149.264, -4.0859375
149.284, -2.060546875
149.304, 0.1583251953
149.324, 1.525390625
149.344, 2.078125
149.364, 2.296875
149.384, 2.369140625
149.404, 1.5
149.424, -0.3879394531
149.444, -1.14453125
149.464, 1
149.484, 4.0234375
149.504, 6.37109375
149.524, 8.7109375
149.544, 9.0390625
149.564, 7.02734375
149.584, 5.46484375
149.604, 5.01953125
149.624, 4.3359375
149.644, 2.97265625
149.664, 2.232421875
149.684, 2.3671875
149.704, 2.34765625
149.724, 2.455078125
149.744, 3.376953125
149.764, 4.05078125
149.784, 4.03125
149.804, 3.302734375
149.824, 2.529296875
149.844, 2.38671875
149.864, 3.228515625
149.884, 3.62109375
149.904, 2.439453125
149.924, 1.073242188
149.944, 1.728515625
149.964, 4.453125
149.984, 4.9375
150.004, 2.51953125
150.024, 2.0390625
150.044, 4.0078125
150.064, 5.9375
150.084, 5.58203125
150.104, 4.171875
150.124, 4.01953125
150.144, 4.86328125
150.164, 5.3828125
150.184, 4.9296875
150.204, 3.625
150.224, 1.76953125
150.244, 0.121887207
150.264, -0.4838867188
150.284, 1.241210938
150.304, 3.080078125
150.324, 1.3203125
150.344, 0.3415527344
150.364, 2.474609375
150.384, 3.23046875
150.404, 2.61328125
150.424, 1.135742188
150.444, -1.876953125
150.464, -2.13671875
150.484, -1.323242188
150.504, -1.689453125
150.524, -0.3239746094
150.544, 1.48828125
150.564, 4.3828125
150.584, 8.421875
150.604, 12.203125
150.624, 14.109375
150.644, 12.234375
150.664, 10.140625
150.684, 10.046875
150.704, 9.2421875
150.724, 9.625
150.744, 12.796875
150.764, 15.0625
150.784, 14.1328125
150.804, 13.765625
150.824, 15.5234375
150.844, 16.546875
150.864, 16.640625
150.884, 15.5390625
150.904, 11.6640625
150.924, 7.19140625
150.944, 4.7265625
150.964, 3.609375
150.984, 2.84765625
151.004, 3.5390625
151.024, 4.53515625
151.044, 5.5625
151.064, 8.0234375
151.084, 11.296875
151.104, 12.5234375
151.124, 11.4609375
151.144, 9.9609375
151.164, 8.6484375
151.184, 7.7421875
151.204, 7.14453125
151.224, 5.66796875
151.244, 3.109375
151.264, 2.521484375
151.284, 5.30078125
151.304, 7.54296875
151.324, 8.140625
151.344, 8.0078125
151.364, 7.6640625
151.384, 7.53125
151.404, 6.37109375
151.424, 4.16015625
151.444, 3.162109375
151.464, 3.759765625
151.484, 5.37890625
151.504, 7.06640625
151.524, 7.86328125
151.544, 7.8203125
151.564, 8.390625
151.584, 8.71875
151.604, 7.578125
151.624, 5.73046875
151.644, 4.2421875
151.664, 3.375
151.684, 3.744140625
151.704, 5.21484375
151.724, 7.140625
151.744, 8.09375
151.764, 8.1640625
151.784, 8.6328125
151.804, 10.078125
151.824, 11.0546875
151.844, 11.078125
151.864, 10.453125
151.884, 9.0625
151.904, 7.0625
151.924, 5.8828125
151.944, 5.578125
151.964, 5.51953125
151.984, 6.234375
152.004, 6.734375
152.024, 6.765625
152.044, 8.3828125
152.064, 11.2265625
152.084, 14.1875
152.104, 15.78125
152.124, 14.8515625
152.144, 12.4921875
152.164, 9.0859375
152.184, 5.6171875
152.204, 4.01171875
152.224, 4.71875
152.244, 6.97265625
152.264, 9.2890625
152.284, 10.4140625
152.304, 10.6796875
152.324, 10.65625
152.344, 10.140625
152.364, 9.2265625
152.384, 8.7421875
152.404, 9.84375
152.424, 11.75
152.444, 14.28125
152.464, 15.265625
152.484, 13.453125
152.504, 9.3828125
152.524, 7.41796875
152.544, 8.8515625
152.564, 8.6015625
152.584, 8.0390625
152.604, 9.625
152.624, 10.359375
152.644, 13
152.664, 17.15625
152.684, 19.09375
152.704, 18.203125
152.724, 15.671875
152.744, 12.921875
152.764, 10.484375
152.784, 8.0546875
152.804, 5.75
152.824, 2.912109375
152.844, 0.2839355469
152.864, -0.5278320312
152.884, 0.3583984375
152.904, 1.181640625
152.924, 2.3125
152.944, 3.416015625
152.964, 3.208984375
152.984, 2.083984375
153.004, 1.166015625
153.024, 0.7661132812
153.044, 1.045898438
153.064, 1.942382812
153.084, 2.4609375
153.104, 2.564453125
153.124, 3.134765625
153.144, 4
153.164, 4.828125
153.184, 6.74609375
153.204, 8.4453125
153.224, 8.421875
153.244, 7.02734375
153.264, 4.14453125
153.284, 0.7495117188
153.304, -1.951171875
153.324, -2.861328125
153.344, -2.2421875
153.364, -1.264648438
153.384, -0.2220458984
153.404, 1.66796875
153.424, 4.296875
153.444, 6.8125
153.464, 8.484375
153.484, 8.4765625
153.504, 7.29296875
153.524, 5.625
153.544, 3.314453125
153.564, 0.1468505859
153.584, -2.8359375
153.604, -3.884765625
153.624, -3.30859375
153.644, -1.724609375
153.664, 1.313476562
153.684, 5.32421875
153.704, 8.1328125
153.724, 8.390625
153.744, 7.5703125
153.764, 6.40625
153.784, 4.8203125
153.804, 2.986328125
153.824, 0.7358398438
153.844, -1.581054688
153.864, -2.912109375
153.884, -2.0859375
153.904, 0.8173828125
153.924, 4.203125
153.944, 6.44140625
153.964, 6.8515625
153.984, 6.78515625
154.004, 7.140625
154.024, 7.08203125
154.044, 5.9765625
154.064, 3.876953125
154.084, 1.971679688
154.104, 1.2109375
154.124, 1.486328125
154.144, 2.673828125
154.164, 4.48828125
154.184, 5.94140625
154.204, 6.13671875
154.224, 5.4140625
154.244, 4.88671875
154.264, 4.28125
154.284, 2.65234375
154.304, 0.5600585938
154.324, -0.7778320312
154.344, -0.4489746094
154.364, 1.38671875
154.384, 3.208984375
154.404, 3.806640625
154.424, 3.546875
154.444, 3.537109375
154.464, 4.046875
154.484, 4.25390625
154.504, 4.01171875
154.524, 4.0234375
154.544, 4.1484375
154.564, 3.677734375
154.584, 3.302734375
154.604, 3.8515625
154.624, 4.73046875
154.644, 5.0703125
154.664, 4.47265625
154.684, 3.529296875
154.704, 3.556640625
154.724, 4.421875
154.744, 4.79296875
154.764, 4.7578125
154.784, 5.10546875
154.804, 5.6875
154.824, 5.90234375
154.844, 5.5234375
154.864, 5.27734375
154.884, 5.78515625
154.904, 5.52734375
154.924, 3.705078125
154.944, 2.01171875
154.964, 1.326171875
154.984, 1.408203125
155.004, 2.376953125
155.024, 3.9296875
155.044, 5.59765625
155.064, 7.55078125
155.084, 9.4609375
155.104, 10.640625
155.124, 10.8671875
155.144, 10.4765625
155.164, 9.5546875
155.184, 8.1171875
155.204, 6.56640625
155.224, 5.328125
155.244, 4.65234375
155.264, 4.3828125
155.284, 3.9453125
155.304, 3.576171875
155.324, 4.24609375
155.344, 5.5703125
155.364, 6.015625
155.384, 4.87890625
155.404, 2.748046875
155.424, 0.703125
155.444, -0.2883300781
155.464, -0.2355957031
155.484, -0.37109375
155.504, -1.154296875
155.524, -1.091796875
155.544, 1.291992188
155.564, 4.69140625
155.584, 6.13671875
155.604, 5.20703125
155.624, 4.87109375
155.644, 6.94921875
155.664, 9.09375
155.684, 8.6328125
155.704, 6.55859375
155.724, 4.76953125
155.744, 2.787109375
155.764, -0.4497070312
155.784, -3.572265625
155.804, -4.6640625
155.824, -3.857421875
155.844, -1.500976562
155.864, 2.568359375
155.884, 7.1796875
155.904, 10.0078125
155.924, 10.6328125
155.944, 11.8125
155.964, 13.921875
155.984, 14.375
156.004, 12.671875
156.024, 10.0234375
156.044, 7.1015625
156.064, 4.109375
156.084, 1.915039062
156.104, 2
156.124, 4.6875
156.144, 8.140625
156.164, 9.5859375
156.184, 8.78125
156.204, 8.2734375
156.224, 9.359375
156.244, 11.046875
156.264, 12.296875
156.284, 13.578125
156.304, 15.3125
156.324, 16.203125
156.344, 15.53125
156.364, 14.8046875
156.384, 14.734375
156.404, 13.90625
156.424, 12.1953125
156.444, 11.46875
156.464, 11.9375
156.484, 12.2734375
156.504, 12.78125
156.524, 14.640625
156.544, 18.03125
156.564, 21.875
156.584, 24.484375
156.604, 24.984375
156.624, 24.5625
156.644, 22.90625
156.664, 18.84375
156.684, 14.28125
156.704, 11.4609375
156.724, 10.109375
156.744, 9.890625
156.764, 11.2734375
156.784, 14.0390625
156.804, 17.484375
156.824, 20.359375
156.844, 21.328125
156.864, 20.59375
156.884, 19.46875
156.904, 18.96875
156.924, 19.71875
156.944, 21.28125
156.964, 22.5
156.984, 22.890625
157.004, 22.296875
157.024, 20.6875
157.044, 18.796875
157.064, 17.828125
157.084, 17.8125
157.104, 17.71875
157.124, 16.625
157.144, 14.4921875
157.164, 12.75
157.184, 14.796875
157.204, 22.09375
157.224, 31.46875
157.244, 37.40625
157.264, 37.6875
157.284, 34.3125
157.304, 30.375
157.324, 27.46875
157.344, 25.359375
157.364, 23.546875
157.384, 21.984375
157.404, 21.15625
157.424, 21.703125
157.444, 22.875
157.464, 24.46875
157.484, 27.359375
157.504, 31
157.524, 34.5
157.544, 37.3125
157.564, 38.125
157.584, 36.40625
157.604, 33.40625
157.624, 29.953125
157.644, 26.90625
157.664, 25.390625
157.684, 25.34375
157.704, 25.875
157.724, 26.46875
157.744, 27.015625
157.764, 26.640625
157.784, 24.96875
157.804, 23.59375
157.824, 23.390625
157.844, 23.15625
157.864, 22.90625
157.884, 23.1875
157.904, 23.84375
157.924, 24.71875
157.944, 25.609375
157.964, 25.59375
157.984, 24.90625
158.004, 24.671875
158.024, 25.203125
158.044, 26.34375
158.064, 27.328125
158.084, 27.5
158.104, 27.234375
158.124, 27.078125
158.144, 27.03125
158.164, 26.65625
158.184, 26.171875
158.204, 26.328125
158.224, 27.03125
158.244, 27.625
158.264, 27.46875
158.284, 27.09375
158.304, 26.5625
158.324, 26.140625
158.344, 26.484375
158.364, 26.796875
158.384, 26.125
158.404, 25.328125
158.424, 25.546875
158.444, 26.828125
158.464, 27.90625
158.484, 27.578125
158.504, 26.875
158.524, 27.15625
158.544, 28.515625
158.564, 30.171875
158.584, 31.265625
158.604, 31.234375
158.624, 30.046875
158.644, 28.234375
158.664, 27.53125
158.684, 30.140625
158.704, 34.78125
158.724, 38
158.744, 37.84375
158.764, 35.3125
158.784, 33.46875
158.804, 34.53125
158.824, 37.4375
158.844, 38.8125
158.864, 37.40625
158.884, 35.125
158.904, 33.46875
158.924, 31.953125
158.944, 30.578125
158.964, 29.578125
158.984, 28.90625
159.004, 28.40625
159.024, 27.59375
159.044, 26.953125
159.064, 27.21875
159.084, 27.890625
159.104, 27.53125
159.124, 26.125
159.144, 24.796875
159.164, 23.953125
159.184, 23.265625
159.204, 22.125
159.224, 21.40625
159.244, 21.125
159.264, 20.5
159.284, 19.4375
159.304, 19.0625
159.324, 18.3125
159.344, 15.8515625
159.364, 12.7890625
159.384, 12.484375
159.404, 15.09375
159.424, 16.734375
159.444, 14.9609375
159.464, 12.3046875
159.484, 12.328125
159.504, 14.859375
159.524, 17.484375
159.544, 18.84375
159.564, 19.03125
159.584, 18.09375
159.604, 16.515625
159.624, 15.5390625
159.644, 15.5078125
159.664, 15.328125
159.684, 14.515625
159.704, 14.46875
159.724, 15.1875
159.744, 15.4453125
159.764, 15.765625
159.784, 17.46875
159.804, 19.5625
159.824, 20.171875
159.844, 19.28125
159.864, 18.171875
159.884, 17.375
159.904, 16.125
159.924, 14.4140625
159.944, 13.53125
159.964, 13.84375
159.984, 14.1171875
160.004, 14.1875
160.024, 14.796875
160.044, 14.828125
160.064, 13.515625
160.084, 13.09375
160.104, 14.7265625
160.124, 16.09375
160.144, 15.8125
160.164, 15.921875
160.184, 17.171875
160.204, 17.109375
160.224, 15.21875
160.244, 13.34375
160.264, 11.7265625
160.284, 9.90625
160.304, 8.3984375
160.324, 7.56640625
160.344, 6.86328125
160.364, 6.1484375
160.384, 5.921875
160.404, 5.9453125
160.424, 6.22265625
160.444, 7.5
160.464, 9.5390625
160.484, 11.2421875
160.504, 12.921875
160.524, 15.0390625
160.544, 16.109375
160.564, 15.21875
160.584, 14.2578125
160.604, 14.2890625
160.624, 13.84375
160.644, 12.828125
160.664, 12.71875
160.684, 12.75
160.704, 12.484375
160.724, 13.2890625
160.744, 14.546875
160.764, 14.7109375
160.784, 13.8203125
160.804, 11.78125
160.824, 8.5078125
160.844, 6.23046875
160.864, 6.7421875
160.884, 8.1484375
160.904, 7.94140625
160.924, 7.453125
160.944, 8.28125
160.964, 9.0703125
160.984, 9.796875
161.004, 11.234375
161.024, 12.1953125
161.044, 12.2109375
161.064, 12.0234375
161.084, 11.5859375
161.104, 11.2109375
161.124, 11.046875
161.144, 10.3828125
161.164, 9.1015625
161.184, 8.015625
161.204, 7.3671875
161.224, 7.47265625
161.244, 8.5546875
161.264, 9.2578125
161.284, 8.609375
161.304, 8.109375
161.324, 8.2578125
161.344, 8.171875
161.364, 7.96484375
161.384, 7.76953125
161.404, 7.1015625
161.424, 6.52734375
161.444, 6.3203125
161.464, 5.73828125
161.484, 5.41796875
161.504, 6.28515625
161.524, 7.03515625
161.544, 7.10546875
161.564, 7.96484375
161.584, 9.40625
161.604, 9.6171875
161.624, 8.7265625
161.644, 8.1640625
161.664, 8.3359375
161.684, 8.59375
161.704, 8.234375
161.724, 7.42578125
161.744, 6.76171875
161.764, 6.1796875
161.784, 5.953125
161.804, 6.64453125
161.824, 7.3671875
161.844, 7.2265625
161.864, 6.640625
161.884, 5.890625
161.904, 5.16015625
161.924, 4.56640625
161.944, 3.603515625
161.964, 2.759765625
161.984, 3.291015625
162.004, 4.60546875
162.024, 5.53125
162.044, 6.171875
162.064, 6.0234375
162.084, 4.921875
162.104, 4.35546875
162.124, 5.1171875
162.144, 6.609375
162.164, 7.4921875
162.184, 6.60546875
162.204, 4.921875
162.224, 4.22265625
162.244, 3.87109375
162.264, 2.87109375
162.284, 1.676757812
162.304, 0.8154296875
162.324, 0.767578125
162.344, 1.71484375
162.364, 3.078125
162.384, 4.3046875
162.404, 4.5
162.424, 3.302734375
162.444, 2.037109375
162.464, 1.646484375
162.484, 2.017578125
162.504, 2.732421875
162.524, 3.30078125
162.544, 3.84375
162.564, 4.58984375
162.584, 4.59765625
162.604, 3.619140625
162.624, 3.126953125
162.644, 3.7265625
162.664, 4.5390625
162.684, 5.01171875
162.704, 5.4296875
162.724, 6.1328125
162.744, 6.31640625
162.764, 5.59765625
162.784, 4.65234375
162.804, 3.203125
162.824, 1.486328125
162.844, 0.6181640625
162.864, 0.1674804688
162.884, -0.1760253906
162.904, 0.1862792969
162.924, 1.063476562
162.944, 1.70703125
162.964, 1.837890625
162.984, 2.296875
163.004, 3.32421875
163.024, 3.431640625
163.044, 2.529296875
163.064, 2.107421875
163.084, 1.662109375
163.104, 0.3359375
163.124, -0.5278320312
163.144, -0.3703613281
163.164, -0.1000976562
163.184, 0.1785888672
163.204, 1.0078125
163.224, 2.591796875
163.244, 4.1171875
163.264, 4.6875
163.284, 4.58203125
163.304, 4.12109375
163.324, 3.04296875
163.344, 1.196289062
163.364, -0.7553710938
163.384, -1.827148438
163.404, -2.296875
163.424, -2.51953125
163.444, -2.09765625
163.464, -1.05078125
163.484, 0.2393798828
163.504, 1.197265625
163.524, 1.706054688
163.544, 2.283203125
163.564, 2.51171875
163.584, 1.9921875
163.604, 1.439453125
163.624, 0.75390625
163.644, -0.07159423828
163.664, -0.4951171875
163.684, -0.3913574219
163.704, 0.4721679688
163.724, 1.482421875
163.744, 1.770507812
163.764, 1.118164062
163.784, -0.0608215332
163.804, -0.5595703125
163.824, -0.3801269531
163.844, -0.513671875
163.864, -0.7333984375
163.884, -0.5703125
163.904, -0.2001953125
163.924, 0.2248535156
163.944, 0.8681640625
163.964, 1.359375
163.984, 1.313476562
164.004, 1.461914062
164.024, 2.212890625
164.044, 2.751953125
164.064, 2.912109375
164.084, 2.7109375
164.104, 2.126953125
164.124, 1.3828125
164.144, 0.599609375
164.164, 0.1452636719
164.184, -0.06143188477
164.204, -0.2360839844
164.224, -0.07928466797
164.244, 0.73828125
164.264, 2.15625
164.284, 2.72265625
164.304, 1.40625
164.324, -0.5166015625
164.344, -1.625976562
164.364, -1.453125
164.384, -0.595703125
164.404, 0.3259277344
164.424, 0.9780273438
164.444, 0.1998291016
164.464, -1.264648438
164.484, -1.40234375
164.504, -0.5703125
164.524, -0.3684082031
164.544, -0.7104492188
164.564, -0.2946777344
164.584, 0.513671875
164.604, 0.9892578125
164.624, 1.018554688
164.644, 0.3293457031
164.664, -0.5102539062
164.684, -0.9350585938
164.704, -1.05859375
164.724, -1.395507812
164.744, -1.42578125
164.764, -0.1053466797
164.784, 1.379882812
164.804, 1.922851562
164.824, 2.111328125
164.844, 2.236328125
164.864, 1.8515625
164.884, 1.038085938
164.904, 1.104492188
164.924, 1.858398438
164.944, 1.874023438
164.964, 1.701171875
164.984, 1.966796875
165.004, 1.302734375
165.024, -0.2998046875
165.044, -1.046875
165.064, -0.595703125
165.084, 0.1497802734
165.104, 0.3786621094
165.124, 0.01052093506
165.144, -0.003145217896
165.164, -0.0491027832
165.184, -0.7490234375
165.204, -1.415039062
165.224, -1.426757812
165.244, -1.112304688
165.264, -1.048828125
165.284, -0.8374023438
165.304, -0.8212890625
165.324, -1.134765625
165.344, -0.939453125
165.364, -0.05319213867
165.384, 0.88671875
165.404, 1.018554688
165.424, 1.038085938
165.444, 1.486328125
165.464, 1.708007812
165.484, 1.139648438
165.504, 0.1506347656
165.524, -0.6118164062
165.544, -1.034179688
165.564, -1.051757812
165.584, -1.018554688
165.604, -0.8974609375
165.624, -0.6010742188
165.644, -0.2702636719
165.664, 0.111328125
165.684, 0.1041870117
165.704, -0.373046875
165.724, -1.21875
165.744, -2.05859375
165.764, -2.84765625
165.784, -3.716796875
165.804, -5.1640625
165.824, -7.49609375
165.844, -10.0546875
165.864, -12.203125
165.884, -13.0859375
165.904, -12.65625
165.924, -11.8125
165.944, -11.21875
165.964, -10.90625
165.984, -9.5703125
166.004, -7.9375
166.024, -4.8984375
166.044, 0.4309082031
166.064, 4.703125
166.084, 6.48046875
166.104, 7.3125
166.124, 7.91015625
166.144, 8.046875
166.164, 7.60546875
166.184, 5.984375
166.204, 3.361328125
166.224, 1.083007812
166.244, -0.4636230469
166.264, -1.559570312
166.284, -1.985351562
166.304, -2.052734375
166.324, -2.23046875
166.344, -2.5625
166.364, -2.72265625
166.384, -2.322265625
166.404, -1.685546875
166.424, -0.8217773438
166.444, 0.07067871094
166.464, 0.4565429688
166.484, 0.3020019531
166.504, -0.2486572266
166.524, -0.916015625
166.544, -1.104492188
166.564, -1.002929688
166.584, -0.7797851562
166.604, -0.3713378906
166.624, 0.3208007812
166.644, 1.35546875
166.664, 2.298828125
166.684, 2.908203125
166.704, 3.189453125
166.724, 2.765625
166.744, 1.748046875
166.764, 0.7934570312
166.784, 0.4396972656
166.804, 0.9790039062
166.824, 1.828125
166.844, 1.954101562
166.864, 1.21875
166.884, 0.4184570312
166.904, 0.23828125
166.924, 0.3569335938
166.944, 0.1945800781
166.964, 0.004089355469
166.984, 0.0240020752
167.004, 0.1820068359
167.024, 0.724609375
167.044, 1.635742188
167.064, 2.490234375
167.084, 3.087890625
167.104, 3.5
167.124, 4.0390625
167.144, 4.3359375
167.164, 3.537109375
167.184, 2.5625
167.204, 2.630859375
167.224, 3.2890625
167.244, 3.8203125
167.264, 3.97265625
167.284, 4.05859375
167.304, 5.03125
167.324, 6.1328125
167.344, 6.25390625
167.364, 6.875
167.384, 7.859375
167.404, 7.50390625
167.424, 6.796875
167.444, 7.125
167.464, 7.7890625
167.484, 7.75
167.504, 6.78125
167.524, 5.484375
167.544, 4.39453125
167.564, 3.373046875
167.584, 2.708984375
167.604, 3.033203125
167.624, 3.46484375
167.644, 3.548828125
167.664, 4.12109375
167.684, 4.87890625
167.704, 5.52734375
167.724, 6.328125
167.744, 6.99609375
167.764, 7.34375
167.784, 7.1015625
167.804, 5.91796875
167.824, 4.2265625
167.844, 3.314453125
167.864, 3.083984375
167.884, 2.80078125
167.904, 3.486328125
167.924, 5.1875
167.944, 6.265625
167.964, 6.6328125
167.984, 7.12890625
168.004, 7.86328125
168.024, 8.3046875
168.044, 8.1171875
168.064, 7.578125
168.084, 7.6875
168.104, 8.6875
168.124, 9.6796875
168.144, 10.640625
168.164, 11.8515625
168.184, 12.078125
168.204, 11.2890625
168.224, 11.328125
168.244, 12.8359375
168.264, 14.46875
168.284, 14.8359375
168.304, 14.1171875
168.324, 13.7421875
168.344, 13.7890625
168.364, 13.0078125
168.384, 11.7265625
168.404, 11.8359375
168.424, 13.3203125
168.444, 14.8359375
168.464, 16.421875
168.484, 18.125
168.504, 18.890625
168.524, 18.328125
168.544, 17.59375
168.564, 17.28125
168.584, 16.890625
168.604, 16.671875
168.624, 17.28125
168.644, 17.921875
168.664, 17.84375
168.684, 17.984375
168.704, 18.734375
168.724, 19.953125
168.744, 21.625
168.764, 23.34375
168.784, 23.96875
168.804, 23.734375
168.824, 23.15625
168.844, 21.53125
168.864, 19.0625
168.884, 16.828125
168.904, 15.96875
168.924, 17.515625
168.944, 20.0625
168.964, 21.03125
168.984, 20.03125
169.004, 19.390625
169.024, 20.046875
169.044, 18.75
169.064, 15.28125
169.084, 14.4375
169.104, 16.25
169.124, 17.5625
169.144, 19.234375
169.164, 22.90625
169.184, 26.640625
169.204, 27.5625
169.224, 25.875
169.244, 23.59375
169.264, 21.53125
169.284, 19.328125
169.304, 17.625
169.324, 16.578125
169.344, 15.34375
169.364, 14.515625
169.384, 15.2734375
169.404, 16.640625
169.424, 17.046875
169.444, 17.125
169.464, 17.671875
169.484, 17.90625
169.504, 18.109375
169.524, 19.609375
169.544, 21.265625
169.564, 21.703125
169.584, 21.734375
169.604, 21.796875
169.624, 21.25
169.644, 20.171875
169.664, 19.3125
169.684, 19.015625
169.704, 18.84375
169.724, 18.15625
169.744, 17.75
169.764, 18.078125
169.784, 18.140625
169.804, 18.140625
169.824, 19.84375
169.844, 22.53125
169.864, 23.515625
169.884, 23
169.904, 22.3125
169.924, 21.078125
169.944, 19.359375
169.964, 18.515625
169.984, 18.328125
170.004, 18.03125
170.024, 17.71875
170.044, 17.71875
170.064, 17.90625
170.084, 18.296875
170.104, 19.140625
170.124, 19.78125
170.144, 19.21875
170.164, 18.21875
170.184, 18.3125
170.204, 18.921875
170.224, 18.921875
170.244, 18.75
170.264, 19.9375
170.284, 21.140625
170.304, 20.0625
170.324, 17.515625
170.344, 15.90625
170.364, 15.5625
170.384, 16
170.404, 17.421875
170.424, 19.3125
170.444, 21.328125
170.464, 23.421875
170.484, 24.296875
170.504, 23.078125
170.524, 21.46875
170.544, 19.125
170.564, 16.296875
170.584, 16
170.604, 16.90625
170.624, 17.328125
170.644, 18.328125
170.664, 20.296875
170.684, 21.5625
170.704, 22.109375
170.724, 22.65625
170.744, 23.578125
170.764, 24.953125
170.784, 26.5625
170.804, 27.234375
170.824, 26.25
170.844, 23.03125
170.864, 18.796875
170.884, 16.21875
170.904, 16.609375
170.924, 19.3125
170.944, 22.859375
170.964, 25.78125
170.984, 26.484375
171.004, 23.75
171.024, 21.296875
171.044, 24.40625
171.064, 31.078125
171.084, 33.75
171.104, 31.171875
171.124, 27.765625
171.144, 25.359375
171.164, 22.9375
171.184, 20.46875
171.204, 19.78125
171.224, 21.453125
171.244, 23.515625
171.264, 24.46875
171.284, 24.890625
171.304, 25.78125
171.324, 26.9375
171.344, 27.21875
171.364, 26.84375
171.384, 27.484375
171.404, 28.65625
171.424, 28.28125
171.444, 26.921875
171.464, 26.5625
171.484, 27.3125
171.504, 27.515625
171.524, 26.8125
171.544, 25.90625
171.564, 25.359375
171.584, 25.1875
171.604, 25.390625
171.624, 25.796875
171.644, 25.640625
171.664, 24.8125
171.684, 24.53125
171.704, 25.1875
171.724, 25.796875
171.744, 26.15625
171.764, 26.8125
171.784, 27.46875
171.804, 27.5625
171.824, 27.203125
171.844, 26.765625
171.864, 26.5
171.884, 26.375
171.904, 25.5
171.924, 23.265625
171.944, 21.765625
171.964, 23.171875
171.984, 25.8125
172.004, 27.46875
172.024, 28.4375
172.044, 29.09375
172.064, 29.09375
172.084, 27.625
172.104, 24.671875
172.124, 22.203125
172.144, 21.53125
172.164, 21.65625
172.184, 21.59375
172.204, 21.578125
172.224, 20.71875
172.244, 18.65625
172.264, 16.53125
172.284, 15.25
172.304, 14.34375
172.324, 13.4296875
172.344, 12.7890625
172.364, 12.828125
172.384, 13.2421875
172.404, 13.1953125
172.424, 12.75
172.444, 13.265625
172.464, 15.171875
172.484, 16.71875
172.504, 15.7578125
172.524, 12.640625
172.544, 9.4296875
172.564, 7.6953125
172.584, 7.2734375
172.604, 7.04296875
172.624, 7.07421875
172.644, 7.703125
172.664, 7.8125
172.684, 6.23828125
172.704, 4.82421875
172.724, 5.52734375
172.744, 6.8359375
172.764, 6.14453125
172.784, 4.55078125
172.804, 4.5703125
172.824, 5.58203125
172.844, 5.02734375
172.864, 3.294921875
172.884, 3.08203125
172.904, 4.76953125
172.924, 6.15234375
172.944, 5.9140625
172.964, 4.57421875
172.984, 3.087890625
173.004, 2.314453125
173.024, 2.57421875
173.044, 3.22265625
173.064, 3.35546875
173.084, 3.0859375
173.104, 2.822265625
173.124, 2.263671875
173.144, 1.04296875
173.164, 0.09130859375
173.184, 0.3649902344
173.204, 1.172851562
