time,speedReference
198.799, 0
198.905, 0
199.013, 0
199.122, 0
199.231, 0
199.339, 0
199.445, 0
199.551, 0
199.655, 0
199.746, 0
199.855, 0
199.959, 0
200.065, 0
200.172, 0
200.281, 0
200.39, 0
200.5, 0
200.609, 0
200.718, 0
200.825, 0
200.931, 0
201.041, 0
201.15, 0
201.256, 0
201.366, 0
201.47, 0
201.576, 0
201.682, 0
201.792, 0
201.899, 0
202.008, 0
202.114, 0
202.205, 0
202.316, 0
202.426, 0
202.537, 0
202.644, 0
202.756, 0
202.866, 0
202.976, 0
203.083, 0
203.192, 0
203.298, 0
203.405, 0
203.514, 4253
203.624, 5440
203.73, 5440
203.84, 5440
203.946, 5440
204.055, 5440
204.162, 5440
204.269, 5440
204.375, 5440
204.482, 5440
204.591, 5440
204.703, 5440
204.812, 5440
204.919, 5440
205.023, 5440
205.132, 5440
205.239, 5440
205.349, 5440
205.458, 5440
205.565, 5440
205.676, 5440
205.783, 5440
205.892, 5440
205.999, 5440
206.103, 5440
206.204, 5440
206.31, 5440
206.417, 5440
206.524, 5440
206.63, 5440
206.74, 5440
206.849, 5440
206.953, 5440
207.065, 5440
207.174, 5440
207.283, 5440
207.393, 5440
207.499, 5440
207.603, 5440
207.707, 5440
207.814, 5440
207.92, 5440
208.029, 5440
208.139, 5440
208.249, 5440
208.358, 5440
208.461, 5440
208.552, 5440
208.658, 5440
208.765, 5440
208.871, 5440
208.978, 5440
209.087, 5440
209.178, 5440
209.279, 5440
209.391, 5440
209.5, 5440
209.607, 5440
209.716, 5440
209.825, 5440
209.932, 5440
210.039, 5440
210.145, 5440
210.252, 5440
210.361, 5440
210.47, 5440
210.58, 5440
210.689, 5440
210.798, 5440
210.908, 5440
211.017, 5440
211.132, 5440
211.241, 5440
211.35, 5440
211.457, 5440
211.564, 5440
211.67, 5440
211.777, 5440
211.881, 5440
211.987, 5440
212.094, 5440
212.2, 5440
212.31, 5440
212.419, 5440
212.525, 5440
212.635, 5440
212.741, 5440
212.848, 5440
212.957, 5440
213.061, 5440
213.167, 5440
213.274, 5440
213.385, 5440
213.495, 5440
213.602, 5440
213.706, 5440
213.815, 5440
213.921, 5440
214.028, 5440
214.134, 5440
214.238, 5440
214.347, 5440
214.454, 5440
214.561, 5440
214.662, 5440
214.774, 5440
214.886, 5440
214.996, 5440
215.107, 5440
215.214, 5440
215.323, 5440
215.43, 5440
215.536, 5440
215.646, 5440
215.753, 5440
215.856, 5440
215.963, 5440
216.069, 5440
216.179, 5440
216.285, 5440
216.392, 5440
216.498, 5330
216.602, 1186
216.709, 0
216.821, 0
216.927, 0
217.037, 0
217.143, 0
217.25, 0
217.356, 0
217.46, 0
217.564, 0
217.668, 0
217.775, 0
217.886, 0
217.988, 0
218.094, 0
218.206, 0
218.315, 0
218.425, 0
218.531, 0
218.641, 0
218.748, 0
218.853, 0
218.96, 0
219.067, 0
219.176, 0
219.267, 0
219.378, 0
219.485, 0
219.596, 0
219.702, 0
219.806, 0
219.916, 0
220.027, 0
220.136, 0
220.246, 0
220.355, 0
220.461, 0
220.569, 0
220.675, 0
220.784, 0
220.888, 0
220.995, 0
221.101, 0
221.208, 0
221.317, 0
221.421, 0
221.533, 0
221.642, 2726
221.749, 5440
221.858, 5440
221.965, 5440
222.076, 5440
222.188, 5440
222.3, 5440
222.41, 5440
222.516, 5440
222.623, 5440
222.732, 5440
222.841, 5440
222.948, 5440
223.06, 5440
223.169, 5440
223.276, 5440
223.383, 5440
223.492, 5440
223.601, 5440
223.711, 5440
223.822, 5440
223.934, 5440
224.044, 5440
224.15, 5440
224.257, 5440
224.367, 5440
224.473, 5440
224.576, 5440
224.683, 5440
224.791, 5440
224.897, 5440
225.003, 5440
225.11, 5440
225.216, 5440
225.321, 5440
225.43, 4022
225.536, 0
225.643, 0
225.752, 0
225.864, 0
225.971, 0
226.077, 0
226.187, 0
226.296, 0
226.403, 0
226.515, 0
226.624, 0
226.715, 0
226.821, 0
226.928, 0
227.035, 0
227.141, 0
227.25, 0
227.341, 0
227.45, 4362
227.557, 5440
227.668, 5440
227.778, 5440
227.887, 5440
227.991, 5440
228.097, 5440
228.21, 5440
228.319, 5440
228.425, 5440
228.532, 5440
228.639, 5440
228.748, 5440
228.852, 5440
228.958, 5440
229.065, 5440
229.172, 5440
229.279, 5440
229.39, 5440
229.496, 5440
229.606, 5440
229.71, 5440
229.819, 5440
229.926, 5440
230.033, 5440
230.142, 5440
230.248, 5440
230.357, 5440
230.467, 5440
230.573, 5440
230.68, 5440
230.786, 5440
230.896, 5440
231.002, 5440
231.112, 5440
231.221, 5440
231.333, 5440
231.445, 5440
231.552, 5440
231.661, 5440
231.767, 5440
231.874, 5440
231.98, 5440
232.087, 5440
232.196, 5440
232.303, 5440
232.412, 5440
232.519, 5440
232.628, 5440
232.732, 5440
232.844, 5440
232.951, 5440
233.057, 5440
233.169, 5440
233.278, 5440
233.388, 5440
233.495, 5440
233.602, 5440
233.714, 5440
233.823, 5440
233.932, 5440
234.039, 5440
234.151, 5440
234.26, 5440
234.364, 5440
234.47, 5440
234.577, 5440
234.684, 5440
234.793, 5440
234.903, 5440
235.012, 5440
235.119, 5440
235.228, 5440
235.337, 5440
235.444, 5440
235.556, 5440
235.668, 5440
235.774, 5440
235.884, 5440
235.987, 5440
236.094, 5440
236.203, 5440
236.31, 5440
236.421, 5440
236.53, 5440
236.64, 5440
236.751, 5440
236.858, 5440
236.965, 5440
237.076, 5440
237.186, 5440
237.295, 5440
237.402, 5440
237.511, 5440
237.617, 5440
237.721, 5440
237.831, 5440
237.937, 5440
238.044, 5440
238.148, 5440
238.254, 5440
238.366, 5440
238.475, 5440
238.585, 5440
238.691, 5440
238.801, 5440
238.911, 5440
239.017, 5440
239.127, 5440
239.233, 5440
239.339, 5440
239.449, 5440
239.558, 5440
239.662, 5440
239.768, 5440
239.881, 5440
239.989, 5440
240.099, 5440
240.208, 5440
240.315, 5440
240.421, 5440
240.531, 5440
240.64, 5440
240.746, 5440
240.853, 5440
240.962, 5440
241.069, 5440
241.16, 5440
241.269, 5440
241.378, 5440
241.485, 5440
241.595, 5440
241.703, 5440
241.81, 5440
241.917, 5440
242.023, 5440
242.13, 5440
242.236, 5440
242.346, 5440
242.455, 5440
242.562, 5440
242.673, 5440
242.785, 5440
242.898, 5440
243.007, 5440
243.113, 5440
243.228, 5440
243.334, 5440
243.444, 5440
243.553, 5440
243.662, 5440
243.769, 5440
243.881, 5440
243.985, 5440
244.097, 5440
244.203, 5440
244.312, 5440
244.422, 5440
244.528, 5440
244.64, 5440
244.747, 5440
244.856, 5440
244.965, 5440
245.075, 5440
245.181, 5440
245.288, 5440
245.397, 5440
245.504, 5440
245.61, 5440
245.701, 5440
245.811, 5440
245.917, 5440
246.023, 5440
246.133, 5440
246.242, 5440
246.354, 5440
246.466, 5440
246.575, 5440
246.679, 5440
246.786, 5440
246.895, 5440
247.004, 5440
247.111, 5440
247.217, 5440
247.324, 5440
247.43, 5440
247.542, 5440
247.654, 5440
247.766, 5440
247.875, 5440
247.982, 5440
248.091, 5440
248.198, 5440
248.304, 5440
248.414, 5440
248.518, 5440
248.624, 5440
248.731, 5440
248.838, 5440
248.945, 5440
249.053, 5440
249.16, 5440
249.264, 5440
249.376, 5440
249.483, 5440
249.589, 5440
249.698, 5440
249.802, 5440
249.909, 5440
250.018, 5440
250.124, 2713
250.226, 0
250.332, 0
250.441, 0
250.551, 0
250.66, 0
250.767, 0
250.873, 0
250.982, 0
251.089, 0
251.199, 0
251.308, 0
251.415, 0
251.524, 0
251.63, 0
251.739, 0
251.846, 0
251.952, 0
252.056, 0
252.166, 0
252.275, 0
252.381, 0
252.488, 0
252.597, 0
252.704, 0
252.813, 0
252.92, 0
253.029, 0
253.136, 0
253.242, 0
253.349, 0
253.456, 0
253.562, 0
253.668, 0
253.778, 0
253.885, 0
253.996, 0
254.1, 0
254.204, 0
254.313, 0
254.42, 0
254.529, 0
254.635, 0
254.742, 0
254.848, 2399
254.955, 5440
255.067, 5440
255.176, 5440
255.285, 5440
255.392, 5440
255.499, 5440
255.608, 5440
255.717, 5440
255.822, 5440
255.931, 5440
256.038, 5440
256.149, 5440
256.256, 5440
256.368, 5440
256.475, 5440
256.587, 5440
256.693, 5440
256.8, 5440
256.907, 5440
257.019, 5440
257.128, 5440
257.237, 5440
257.349, 5440
257.456, 5440
257.563, 5440
257.669, 5440
257.775, 5440
257.879, 5440
257.97, 5440
258.076, 5440
258.183, 5440
258.295, 5440
258.407, 5440
258.516, 5440
258.623, 5440
258.729, 5440
258.833, 5440
258.939, 5440
259.049, 5440
259.155, 5440
259.263, 5440
259.374, 5440
259.484, 5440
259.593, 5440
259.702, 5440
259.814, 5440
259.923, 5440
260.035, 5440
260.147, 5440
260.259, 5440
260.368, 5440
260.478, 5440
260.587, 5440
260.697, 5440
260.803, 5440
260.913, 5440
261.016, 5440
261.128, 5440
261.234, 5440
261.338, 5440
261.442, 5440
261.546, 5440
261.653, 5440
261.759, 5440
261.866, 5440
261.973, 5440
262.084, 5440
262.191, 5440
262.295, 5440
262.407, 5440
262.513, 5440
262.623, 5440
262.735, 5440
262.842, 5440
262.948, 5440
263.055, 5440
263.162, 5440
263.269, 5440
263.38, 5440
263.487, 5440
263.591, 5440
263.703, 5440
263.812, 5440
263.918, 5440
264.009, 5440
264.12, 5440
264.23, 5440
264.336, 5440
264.443, 5440
264.549, 5440
264.659, 5440
264.765, 5440
264.872, 5440
264.981, 5440
265.09, 5440
265.2, 5440
265.306, 5440
265.418, 5440
265.527, 5440
265.637, 5440
265.746, 5440
265.856, 5440
265.965, 5440
266.077, 5440
266.184, 5440
266.293, 5440
266.399, 5440
266.509, 5440
266.615, 5440
266.722, 5440
266.831, 5440
266.937, 5440
267.044, 5440
267.153, 5440
267.26, 5440
267.367, 5440
267.471, 5440
267.58, 5440
267.686, 5440
267.793, 5440
267.902, 5440
268.009, 5440
268.118, 5440
268.225, 5440
268.326, 5440
268.438, 5440
268.547, 5440
268.654, 5440
268.763, 5440
268.87, 5440
268.979, 5440
269.085, 5440
269.192, 5440
269.301, 5440
269.405, 5440
269.509, 5440
269.621, 5440
269.728, 5440
269.835, 5440
269.947, 5440
270.056, 5440
270.163, 5440
270.272, 3258
270.378, 0
270.488, 0
270.597, 0
270.703, 0
270.81, 0
270.917, 0
271.023, 0
271.13, 0
271.234, 0
271.338, 0
271.447, 0
271.554, 0
271.66, 0
271.766, 0
271.875, 0
271.982, 0
272.092, 0
272.201, 0
272.311, 0
272.417, 0
272.524, 0
272.631, 0
272.737, 0
272.847, 0
272.956, 0
273.065, 0
273.175, 0
273.286, 0
273.396, 0
273.508, 0
273.615, 0
273.721, 0
273.828, 0
273.94, 0
274.049, 0
274.158, 0
274.268, 0
274.374, 0
274.484, 0
274.591, 0
274.695, 0
274.805, 2399
274.914, 5440
275.02, 5440
275.127, 5440
275.236, 5440
275.342, 5440
275.444, 5440
275.55, 5440
275.662, 5440
275.771, 5440
275.881, 5440
275.987, 5440
276.097, 5440
276.206, 5440
276.312, 5440
276.419, 5440
276.526, 5440
276.632, 5440
276.744, 5440
276.853, 5440
276.963, 5440
277.069, 5440
277.176, 5440
277.283, 5440
277.387, 5440
277.493, 5440
277.6, 5440
277.704, 5440
277.81, 5440
277.916, 5440
278.023, 5440
278.132, 5440
278.241, 5440
278.348, 5440
278.455, 5440
278.564, 5440
278.673, 5440
278.78, 5440
278.892, 5440
279.001, 5440
279.11, 5440
279.22, 5440
279.329, 5440
279.438, 5440
279.548, 5440
279.654, 5440
279.763, 5440
279.87, 5440
279.974, 5440
280.083, 5440
280.19, 5440
280.302, 5440
280.412, 5440
280.521, 5440
280.625, 5440
280.734, 5440
280.838, 5440
280.945, 5440
281.051, 5440
281.161, 5440
281.27, 5440
281.377, 5440
281.484, 5440
281.588, 5440
281.696, 5440
281.801, 5440
281.907, 5440
282.019, 5440
282.128, 5440
282.234, 5440
282.325, 5440
282.434, 5440
282.538, 5440
282.644, 5440
282.754, 5440
282.863, 5440
282.969, 5440
283.076, 5440
283.182, 5440
283.289, 5440
283.401, 5440
283.508, 5440
283.617, 5440
283.726, 5440
283.833, 5440
283.942, 5440
284.052, 5440
284.163, 5440
284.268, 5440
284.379, 5440
284.489, 5440
284.595, 5440
284.7, 5440
284.809, 5440
284.918, 4894
285.027, 532
285.134, 0
285.238, 0
285.339, 0
285.446, 0
285.552, 0
285.659, 0
285.765, 0
285.877, 0
285.986, 0
286.096, 0
286.205, 0
286.314, 0
286.421, 0
286.533, 0
286.642, 0
286.744, 0
286.85, 0
286.959, 0
287.066, 0
287.176, 0
287.285, 0
287.394, 0
287.501, 0
287.608, 0
287.709, 0
287.8, 0
287.909, 0
288.016, 0
288.125, 2399
288.234, 5440
288.341, 5440
288.453, 5440
288.562, 5440
288.671, 5440
288.778, 5440
288.884, 5440
288.992, 5440
289.098, 5440
289.205, 5440
289.318, 5440
289.423, 5440
289.53, 5440
289.637, 5440
289.743, 5440
289.85, 5440
289.956, 5440
290.066, 5440
290.172, 5440
290.263, 5440
290.373, 5440
290.483, 5440
290.586, 5440
290.692, 5440
290.802, 5440
290.908, 5440
291.018, 5440
291.125, 5440
291.231, 5440
291.34, 5440
291.449, 5440
291.556, 5440
291.662, 5440
291.769, 5440
291.876, 5440
291.982, 5440
292.089, 5440
292.198, 5440
292.305, 5440
292.416, 5440
292.521, 5440
292.631, 5440
292.741, 5440
292.848, 5440
292.939, 5440
293.045, 5440
293.152, 5440
293.258, 5440
293.368, 5440
293.474, 5440
293.581, 5440
293.687, 5440
293.794, 5440
293.898, 5440
294.01, 5440
294.119, 5440
294.225, 5440
294.337, 5440
294.444, 5440
294.55, 5440
294.657, 5440
294.748, 5440
294.855, 5440
294.961, 5440
295.068, 5440
295.175, 5440
295.281, 5440
295.388, 5440
295.494, 5440
295.601, 5440
295.71, 5440
295.82, 5440
295.929, 5440
296.036, 5440
296.14, 5440
296.249, 5440
296.355, 5440
296.466, 5440
296.575, 5440
296.684, 5440
296.794, 5440
296.903, 5440
297.012, 5440
297.119, 5440
297.231, 5440
297.341, 5440
297.45, 5440
297.56, 5440
297.669, 5440
297.779, 5440
297.885, 5440
297.995, 5440
298.104, 5440
298.216, 5440
298.323, 5440
298.432, 5440
298.538, 5440
298.645, 5440
298.751, 5440
298.858, 5440
298.967, 5440
299.074, 5440
299.186, 5440
299.293, 5440
299.4, 5440
299.506, 5440
299.613, 5440
299.719, 5440
299.826, 5440
299.932, 5440
300.042, 5440
300.151, 5440
300.261, 5440
300.37, 5440
300.479, 5440
300.586, 5440
300.692, 5440
300.799, 5440
300.9, 5440
301.007, 5440
301.113, 5440
301.22, 5440
301.326, 5440
301.433, 5440
301.539, 5440
301.649, 5440
301.755, 5440
301.846, 5440
301.957, 5440
302.064, 5440
302.173, 5440
302.283, 5440
302.392, 5440
302.501, 5440
302.61, 5440
302.717, 5440
302.826, 5440
302.933, 5440
303.037, 5440
303.141, 5440
303.25, 5440
303.359, 5440
303.469, 5440
303.578, 5440
303.682, 5440
303.79, 5440
303.901, 5440
304.01, 5440
304.114, 5440
304.225, 5440
304.333, 5440
304.44, 5440
304.547, 5440
304.656, 5440
304.763, 5440
304.875, 5440
304.981, 5440
305.088, 5440
305.197, 5440
305.306, 5440
305.413, 5440
305.519, 5440
305.623, 5440
305.73, 5440
305.842, 5440
305.948, 5440
306.053, 5440
306.159, 5440
306.269, 5440
306.379, 5440
306.483, 5440
306.589, 5440
306.698, 5440
306.802, 5440
306.907, 5440
307.018, 5440
307.128, 5440
307.232, 5440
307.343, 5440
307.453, 5440
307.563, 5440
307.669, 5440
307.775, 5440
307.885, 5440
307.991, 5440
308.098, 5440
308.201, 5440
308.313, 5440
308.422, 5440
308.532, 5440
308.641, 5440
308.751, 5440
308.86, 5440
308.969, 5440
309.075, 5440
309.182, 5440
309.289, 5440
309.396, 5440
309.502, 5440
309.606, 5440
309.712, 5440
309.819, 5440
309.926, 5440
310.029, 5440
310.136, 5440
310.243, 5440
310.349, 5440
310.459, 5440
310.565, 5440
310.675, 5440
310.784, 5440
310.89, 5440
310.997, 5440
311.103, 5440
311.21, 5440
311.319, 5440
311.428, 5440
311.535, 5440
311.647, 5440
311.753, 5440
311.844, 5440
311.95, 5440
312.055, 5440
312.161, 5440
312.271, 5440
312.377, 5440
312.468, 5440
312.574, 5440
312.687, 5440
312.796, 5440
312.899, 5440
313.009, 5440
313.118, 5440
313.224, 5440
313.329, 5440
313.435, 5440
313.541, 5440
313.651, 5440
313.76, 5440
313.867, 5440
313.976, 5440
314.082, 5440
314.186, 5440
314.298, 5440
314.407, 5440
314.517, 5440
314.623, 5440
314.73, 5440
314.839, 5440
314.949, 2822
315.055, 0
315.168, 0
315.274, 0
315.386, 0
315.495, 0
315.599, 0
315.708, 0
315.815, 0
315.924, 0
316.029, 0
316.135, 0
316.245, 0
316.354, 0
316.464, 0
316.573, 0
316.68, 0
316.783, 0
316.89, 0
316.997, 0
317.109, 0
317.218, 0
317.327, 0
317.418, 0
317.529, 0
317.639, 0
317.748, 0
317.852, 0
317.961, 0
318.07, 0
318.177, 0
318.289, 0
318.395, 0
318.502, 0
318.606, 0
318.713, 0
318.819, 0
318.926, 0
319.035, 0
319.145, 0
319.256, 0
319.363, 0
319.469, 0
319.574, 0
319.68, 0
319.789, 0
319.896, 0
320.005, 0
320.114, 0
320.221, 4253
320.325, 5440
320.434, 5440
320.538, 5440
320.647, 5440
320.759, 5440
320.868, 5440
320.975, 5440
321.084, 5440
321.194, 5440
321.3, 5440
321.41, 5440
321.516, 5440
321.626, 5440
321.735, 5440
321.841, 5440
321.948, 5440
322.057, 5440
322.164, 5440
322.274, 5440
322.383, 5440
322.492, 5440
322.601, 5440
322.71, 5440
322.817, 5440
322.921, 5440
323.03, 5440
323.137, 5440
323.246, 5440
323.353, 5440
323.456, 5440
323.563, 5440
323.67, 5440
323.776, 5440
323.888, 5440
323.998, 5440
324.104, 5440
324.214, 5440
324.32, 5440
324.429, 5440
324.538, 5440
324.65, 5440
324.757, 5440
324.858, 5440
324.97, 5440
325.079, 5440
325.186, 5440
325.295, 5440
325.386, 5440
325.492, 5440
325.601, 5440
325.711, 5440
325.82, 5440
325.929, 5440
326.039, 5440
326.145, 5440
326.257, 5440
326.363, 5440
326.473, 5440
326.58, 5440
326.683, 5440
326.787, 5440
326.897, 5440
327.006, 5440
327.118, 5440
327.23, 5440
327.337, 5440
327.448, 5440
327.558, 5440
327.669, 5440
327.776, 5440
327.888, 5440
327.998, 5440
328.112, 5440
328.221, 5440
328.328, 5440
328.437, 5440
328.547, 5440
328.654, 5440
328.765, 5440
328.875, 5440
328.984, 5440
329.09, 5440
329.181, 5440
329.29, 5440
329.399, 5440
329.508, 5440
329.615, 5440
329.725, 5440
329.831, 5440
329.943, 5440
330.05, 5440
330.159, 5440
330.268, 5440
330.377, 5440
330.481, 5440
330.592, 5440
330.701, 5440
330.807, 5440
330.916, 5440
331.021, 5440
331.128, 5440
331.234, 5440
331.344, 5440
331.45, 5440
331.557, 5440
331.666, 5440
331.776, 5440
331.882, 5440
331.973, 5440
332.079, 5440
332.188, 5440
332.295, 5440
332.401, 5440
332.511, 5440
332.622, 5440
332.732, 5440
332.838, 5440
332.948, 5440
333.057, 5440
333.164, 5440
333.27, 5440
333.377, 5440
333.486, 5440
333.593, 5440
333.699, 4458
333.808, 96
333.912, 0
334.024, 0
334.136, 0
334.246, 0
334.357, 0
334.467, 0
334.576, 0
334.688, 0
334.792, 0
334.896, 0
335.002, 0
335.109, 0
335.2, 0
335.308, 0
335.418, 0
335.525, 0
335.637, 0
335.747, 0
335.856, 0
335.96, 0
336.069, 0
336.175, 0
336.282, 0
336.392, 0
336.501, 0
336.607, 0
336.714, 0
336.823, 0
336.93, 0
337.039, 0
337.146, 0
337.252, 0
337.359, 0
337.466, 0
337.572, 0
337.679, 0
337.791, 3271
337.895, 5440
338.002, 5440
338.112, 5440
338.224, 5440
338.331, 5440
338.442, 5440
338.554, 5440
338.661, 5440
338.77, 5440
338.88, 5440
338.989, 5440
339.098, 5440
339.21, 5440
339.322, 5440
339.431, 5440
339.538, 5440
339.647, 5440
339.756, 5440
339.863, 5440
339.967, 5440
340.076, 5440
340.183, 5440
340.289, 5440
340.398, 5440
340.508, 5440
340.612, 5440
340.724, 5440
340.836, 5440
340.942, 5440
341.049, 5440
341.158, 5440
341.267, 5440
341.374, 5440
341.481, 5440
341.587, 5440
341.693, 5440
341.784, 5440
341.89, 5440
342, 5440
342.109, 5440
342.219, 5440
342.328, 5440
342.432, 3913
342.538, 0
342.645, 0
342.751, 0
342.858, 0
342.967, 0
343.077, 0
343.186, 0
343.296, 0
343.402, 0
343.512, 0
343.618, 0
343.727, 0
343.837, 0
343.941, 0
344.047, 0
344.154, 0
344.26, 4253
344.367, 5440
344.476, 5440
344.585, 5440
344.692, 5440
344.801, 5440
344.908, 5440
345.017, 5440
345.123, 5440
345.23, 5440
345.339, 5440
345.449, 5440
345.558, 5440
345.668, 5440
345.774, 5440
345.883, 5440
345.995, 5440
346.102, 5440
346.208, 5440
346.317, 5440
346.424, 5440
346.533, 5440
346.64, 5440
346.749, 5440
346.856, 5440
346.963, 5440
347.069, 5440
347.173, 5440
347.282, 5440
347.389, 5440
347.499, 5440
347.605, 5440
347.714, 5440
347.821, 5440
347.928, 5440
348.034, 5440
348.144, 5440
348.253, 5440
348.36, 5440
348.463, 5440
348.57, 5440
348.676, 5440
348.783, 5440
348.89, 5440
348.996, 5440
349.108, 5440
349.217, 5440
349.308, 5440
349.414, 5440
349.524, 5440
349.633, 5440
349.737, 5440
349.843, 5440
349.953, 5440
350.063, 5440
350.167, 5440
350.276, 5440
350.383, 5440
350.489, 5440
350.599, 5440
350.705, 5440
350.812, 5440
350.918, 5440
351.025, 5440
351.129, 5440
351.239, 5440
351.348, 5440
351.458, 5440
351.567, 5440
351.676, 5440
351.785, 5440
351.895, 5440
352.004, 5440
352.113, 5440
352.219, 5440
352.31, 5440
352.416, 5440
352.523, 5440
352.63, 5440
352.742, 5440
352.848, 5440
352.953, 5440
353.062, 5440
353.168, 5440
353.278, 5440
353.384, 5440
353.491, 5440
353.6, 5440
353.707, 5440
353.819, 5440
353.926, 5440
354.017, 5440
354.123, 5440
354.23, 5440
354.337, 5440
354.443, 5440
354.55, 5440
354.659, 5440
354.768, 5440
354.872, 5440
354.979, 5440
355.088, 5440
355.194, 5440
355.298, 5440
355.41, 5440
355.516, 5440
355.607, 5440
355.716, 5440
355.825, 5440
355.932, 5440
356.041, 5440
356.148, 5440
356.251, 5440
356.362, 5440
356.471, 5440
356.58, 5440
356.69, 5440
356.799, 5440
356.905, 5440
357.017, 5440
357.124, 5440
357.231, 5440
357.342, 5440
357.452, 5440
357.558, 5440
357.668, 5440
357.774, 5440
357.881, 5440
357.987, 5440
358.097, 5440
358.189, 5440
358.299, 5440
358.411, 5440
358.52, 5440
358.629, 5440
358.736, 5440
358.842, 5440
358.951, 5440
359.061, 5440
359.173, 5440
359.282, 5440
359.389, 5440
359.495, 5440
359.605, 5440
359.713, 5440
359.82, 5440
359.926, 5440
360.033, 5440
360.14, 5440
360.25, 5440
360.356, 5440
360.462, 5440
360.571, 5440
360.675, 5440
360.766, 5440
360.875, 5440
360.981, 5440
361.085, 5440
361.176, 5440
361.282, 5440
361.389, 5440
361.498, 5440
361.607, 5440
361.713, 5440
361.82, 5440
361.927, 5440
362.034, 5440
362.14, 5440
362.249, 5440
362.356, 5440
362.462, 5440
362.569, 5440
362.678, 5440
362.787, 5440
362.897, 5440
363.006, 5440
363.116, 5440
363.226, 5440
363.33, 5440
363.439, 5440
363.545, 5440
363.649, 5440
363.756, 5440
363.867, 5440
363.977, 5440
364.087, 5440
364.198, 5440
364.305, 5440
364.417, 5440
364.523, 5440
364.632, 5440
364.739, 5440
364.848, 5440
364.955, 5440
365.064, 5440
365.171, 5440
365.28, 5440
365.389, 5440
365.493, 5440
365.6, 5440
365.706, 5440
365.813, 5440
365.925, 5440
366.034, 5440
366.143, 5440
366.253, 5440
366.359, 5440
366.471, 5440
366.58, 5440
366.687, 5440
366.796, 5440
366.903, 5440
367.01, 5440
367.114, 5440
367.223, 5440
367.335, 5440
367.444, 5440
367.55, 5440
367.657, 5440
367.766, 2822
367.876, 0
367.985, 0
368.094, 0
368.206, 0
368.313, 0
368.422, 0
368.528, 0
368.632, 0
368.742, 0
368.844, 0
368.95, 0
369.054, 0
369.16, 0
369.267, 0
369.376, 0
369.486, 0
369.595, 0
369.699, 0
369.806, 0
369.915, 0
370.021, 0
370.125, 0
370.232, 0
370.341, 0
370.451, 0
370.557, 0
370.664, 0
370.767, 0
370.874, 0
370.978, 0
371.09, 0
371.199, 0
371.306, 0
371.415, 0
371.506, 0
371.615, 0
371.721, 0
371.833, 0
371.94, 0
372.047, 0
372.156, 3053
372.265, 5440
372.374, 5440
372.484, 5440
372.59, 5440
372.694, 5440
372.798, 5440
372.905, 5440
373.014, 5440
373.12, 5440
373.229, 5440
373.336, 5440
373.446, 5440
373.555, 5440
373.661, 5440
373.768, 5440
373.877, 5440
373.986, 5440
374.098, 5440
374.208, 5440
374.314, 5440
374.421, 5440
374.53, 5440
374.64, 5440
374.743, 5440
374.853, 5440
374.959, 5440
375.069, 5440
375.175, 5440
375.285, 5440
375.391, 5440
375.5, 5440
375.607, 5440
375.711, 5440
375.817, 5440
375.924, 5440
376.031, 5440
376.14, 5440
376.249, 5440
376.36, 5440
376.47, 5440
376.578, 5440
376.689, 5440
376.796, 5440
376.905, 5440
377.014, 5440
377.105, 5440
377.214, 5440
377.324, 5440
377.433, 5440
377.542, 5440
377.651, 5440
377.758, 5440
377.861, 5440
377.968, 5440
378.079, 5440
378.188, 5440
378.297, 5440
378.404, 5440
378.51, 5440
378.62, 5440
378.729, 5440
378.839, 5440
378.95, 5440
379.041, 5440
379.147, 5440
379.256, 5440
379.36, 5440
379.469, 5440
379.562, 5440
379.671, 5440
379.781, 5440
379.882, 5440
379.989, 5440
380.095, 5440
380.202, 5440
380.311, 5440
380.402, 5440
380.511, 5440
380.62, 5440
380.727, 5440
380.834, 5440
380.94, 5440
381.052, 5440
381.161, 5440
381.27, 5440
381.374, 5440
381.481, 5440
381.585, 5440
381.694, 5440
381.803, 5440
381.91, 5440
382.017, 5440
382.121, 5440
382.231, 5440
382.337, 5440
382.446, 5440
382.552, 5440
382.662, 5440
382.768, 5440
382.878, 5440
382.987, 5440
383.091, 5440
383.197, 5440
383.304, 5440
383.411, 5440
383.52, 5440
383.629, 5440
383.741, 5440
383.847, 5440
383.938, 5440
384.047, 5440
384.154, 5440
384.263, 5440
384.372, 5440
384.481, 5440
384.588, 5440
384.697, 5440
384.806, 5440
384.913, 5440
385.02, 5440
385.129, 5440
385.236, 5440
385.342, 5440
385.449, 5440
385.555, 5440
385.663, 5440
385.775, 5440
385.882, 5440
385.991, 5440
386.097, 5440
386.207, 5440
386.316, 5440
386.426, 5440
386.535, 5440
386.644, 5440
386.754, 5440
386.863, 5440
386.972, 5440
387.078, 5440
387.188, 5440
387.295, 5440
387.398, 5440
387.5, 5440
387.606, 5440
387.712, 5440
387.82, 5440
387.926, 5440
388.035, 5440
388.147, 1295
388.254, 0
388.36, 0
388.469, 0
388.574, 0
388.684, 0
388.795, 0
388.908, 0
389.017, 0
389.121, 0
389.23, 0
389.339, 0
389.446, 0
389.55, 0
389.657, 0
389.763, 0
389.87, 0
389.981, 0
390.072, 0
390.178, 0
390.285, 0
390.394, 0
390.498, 0
390.607, 0
390.717, 0
390.826, 0
390.932, 0
391.039, 0
391.146, 0
391.254, 0
391.361, 0
391.468, 0
391.575, 0
391.684, 0
391.793, 0
391.902, 0
392.012, 0
392.121, 0
